feature_set,n_trees,max_depth_cfg,max_features,internal_nodes,leaves,max_depth,features_used,n_features_used,test_accuracy,test_f1,test_recall,test_precision,test_fpr,test_fp,test_fn,train_accuracy,cycles_per_frame,latency_us_at_100mhz
timing_only,7,5,all,7,14,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0,5,0.05
timing_only,7,6,sqrt,27,34,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706,10,0.1
timing_only,7,6,all,7,14,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0,5,0.05
timing_only,7,8,sqrt,27,34,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706,10,0.1
timing_only,7,8,all,7,14,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0,5,0.05
timing_only,9,2,sqrt,18,27,2,"dt_id,dt_ratio_q6,hd,hd_dev,burst,id_rate,bus_rate",7,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706,6,0.06
timing_only,9,2,all,9,18,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0,5,0.05
timing_only,9,3,sqrt,24,33,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,burst,id_rate,bus_rate",8,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706,7,0.07
timing_only,9,3,all,9,18,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0,5,0.05
timing_only,9,4,sqrt,28,37,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706,8,0.08
timing_only,9,4,all,9,18,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0,5,0.05
timing_only,9,5,sqrt,32,41,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706,9,0.09
timing_only,9,5,all,9,18,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0,5,0.05
timing_only,9,6,sqrt,33,42,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706,10,0.1
timing_only,9,6,all,9,18,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0,5,0.05
timing_only,9,8,sqrt,33,42,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,0.9999904899212185,0.9999732478691927,0.9999464971697003,1.0,0.0,0,5,0.999986685889706,10,0.1
timing_only,9,8,all,9,18,1,dt_ratio_q6,1,1.0,1.0,1.0,1.0,0.0,0,0,1.0,5,0.05
paper,1,2,sqrt,2,3,2,"dt_id_dev,hd_dev",2,0.8222509215266339,0.0,0.0,0.0,0.0,0,93453,0.8363733885171505,6,0.06
paper,1,2,all,2,3,2,"dt_id_dev,hd_dev",2,0.8222509215266339,0.0,0.0,0.0,0.0,0,93453,0.8363733885171505,6,0.06
paper,1,3,sqrt,3,4,3,"dt_id_dev,hd_dev",2,0.9547928895042966,0.8862219839347433,0.9904978973387693,0.8018103858980467,0.052925596511722045,22880,888,0.9522898367690078,7,0.07
paper,1,3,all,3,4,3,"dt_id_dev,hd_dev",2,0.9547928895042966,0.8862219839347433,0.9904978973387693,0.8018103858980467,0.052925596511722045,22880,888,0.9522898367690078,7,0.07
paper,1,4,sqrt,5,6,4,"dt_id_dev,hd_dev",2,0.9547928895042966,0.8862219839347433,0.9904978973387693,0.8018103858980467,0.052925596511722045,22880,888,0.9522898367690078,8,0.08
paper,1,4,all,5,6,4,"dt_id_dev,hd_dev",2,0.9547928895042966,0.8862219839347433,0.9904978973387693,0.8018103858980467,0.052925596511722045,22880,888,0.9522898367690078,8,0.08
paper,1,5,sqrt,6,7,5,"dt_id_dev,hd_dev",2,0.9777977700767273,0.9398097300641968,0.9751532856088087,0.9069385561593121,0.02163056175616752,9351,2322,0.9797226100221014,9,0.09
paper,1,5,all,6,7,5,"dt_id_dev,hd_dev",2,0.9777977700767273,0.9398097300641968,0.9751532856088087,0.9069385561593121,0.02163056175616752,9351,2322,0.9797226100221014,9,0.09
paper,1,6,sqrt,8,9,6,"dt_id_dev,hd_dev",2,0.9798975954716809,0.9401999558671261,0.8890565310904947,0.9975866292053887,0.0004649495148101456,201,10368,0.9839298688750338,10,0.1
paper,1,6,all,8,9,6,"dt_id_dev,hd_dev",2,0.9798975954716809,0.9401999558671261,0.8890565310904947,0.9975866292053887,0.0004649495148101456,201,10368,0.9839298688750338,10,0.1
paper,1,8,sqrt,10,11,7,"dt_id_dev,hd_dev",2,0.9927894582678722,0.9793659001224656,0.9626978267150332,0.996621322226161,0.0007055204080452459,305,3486,0.9993457065798333,11,0.11
paper,1,8,all,10,11,7,"dt_id_dev,hd_dev",2,0.9927894582678722,0.9793659001224656,0.9626978267150332,0.996621322226161,0.0007055204080452459,305,3486,0.9993457065798333,11,0.11
paper,3,2,sqrt,6,9,2,"dt_id_dev,hd_dev",2,0.8222509215266339,0.0,0.0,0.0,0.0,0,93453,0.8363733885171505,6,0.06
paper,3,2,all,6,9,2,"dt_id_dev,hd_dev",2,0.8222509215266339,0.0,0.0,0.0,0.0,0,93453,0.8363733885171505,6,0.06
paper,3,3,sqrt,9,12,3,"dt_id_dev,hd_dev",2,0.9547928895042966,0.8862219839347433,0.9904978973387693,0.8018103858980467,0.052925596511722045,22880,888,0.9522898367690078,7,0.07
paper,3,3,all,9,12,3,"dt_id_dev,hd_dev",2,0.9547928895042966,0.8862219839347433,0.9904978973387693,0.8018103858980467,0.052925596511722045,22880,888,0.9522898367690078,7,0.07
paper,3,4,sqrt,15,18,4,"dt_id_dev,hd_dev",2,0.9547928895042966,0.8862219839347433,0.9904978973387693,0.8018103858980467,0.052925596511722045,22880,888,0.9522898367690078,8,0.08
paper,3,4,all,15,18,4,"dt_id_dev,hd_dev",2,0.9547928895042966,0.8862219839347433,0.9904978973387693,0.8018103858980467,0.052925596511722045,22880,888,0.9522898367690078,8,0.08
paper,3,5,sqrt,18,21,5,"dt_id_dev,hd_dev",2,0.9777977700767273,0.9398097300641968,0.9751532856088087,0.9069385561593121,0.02163056175616752,9351,2322,0.9797226100221014,9,0.09
paper,3,5,all,18,21,5,"dt_id_dev,hd_dev",2,0.9777977700767273,0.9398097300641968,0.9751532856088087,0.9069385561593121,0.02163056175616752,9351,2322,0.9797226100221014,9,0.09
paper,3,6,sqrt,24,27,6,"dt_id_dev,hd_dev",2,0.9798975954716809,0.9401999558671261,0.8890565310904947,0.9975866292053887,0.0004649495148101456,201,10368,0.9839298688750338,10,0.1
paper,3,6,all,24,27,6,"dt_id_dev,hd_dev",2,0.9798975954716809,0.9401999558671261,0.8890565310904947,0.9975866292053887,0.0004649495148101456,201,10368,0.9839298688750338,10,0.1
paper,3,8,sqrt,32,35,8,"dt_id_dev,hd_dev",2,0.9927894582678722,0.9793659001224656,0.9626978267150332,0.996621322226161,0.0007055204080452459,305,3486,0.9993457065798333,12,0.12
paper,3,8,all,32,35,8,"dt_id_dev,hd_dev",2,0.9927894582678722,0.9793659001224656,0.9626978267150332,0.996621322226161,0.0007055204080452459,305,3486,0.9993457065798333,12,0.12
paper,5,2,sqrt,10,15,2,"dt_id_dev,hd_dev",2,0.8222509215266339,0.0,0.0,0.0,0.0,0,93453,0.8363733885171505,6,0.06
paper,5,2,all,10,15,2,"dt_id_dev,hd_dev",2,0.8222509215266339,0.0,0.0,0.0,0.0,0,93453,0.8363733885171505,6,0.06
paper,5,3,sqrt,15,20,3,"dt_id_dev,hd_dev",2,0.9547928895042966,0.8862219839347433,0.9904978973387693,0.8018103858980467,0.052925596511722045,22880,888,0.9522898367690078,7,0.07
paper,5,3,all,15,20,3,"dt_id_dev,hd_dev",2,0.9547928895042966,0.8862219839347433,0.9904978973387693,0.8018103858980467,0.052925596511722045,22880,888,0.9522898367690078,7,0.07
paper,5,4,sqrt,25,30,4,"dt_id_dev,hd_dev",2,0.9547928895042966,0.8862219839347433,0.9904978973387693,0.8018103858980467,0.052925596511722045,22880,888,0.9522898367690078,8,0.08
paper,5,4,all,25,30,4,"dt_id_dev,hd_dev",2,0.9547928895042966,0.8862219839347433,0.9904978973387693,0.8018103858980467,0.052925596511722045,22880,888,0.9522898367690078,8,0.08
paper,5,5,sqrt,30,35,5,"dt_id_dev,hd_dev",2,0.9777977700767273,0.9398097300641968,0.9751532856088087,0.9069385561593121,0.02163056175616752,9351,2322,0.9797226100221014,9,0.09
paper,5,5,all,30,35,5,"dt_id_dev,hd_dev",2,0.9777977700767273,0.9398097300641968,0.9751532856088087,0.9069385561593121,0.02163056175616752,9351,2322,0.9797226100221014,9,0.09
paper,5,6,sqrt,40,45,6,"dt_id_dev,hd_dev",2,0.9798975954716809,0.9401999558671261,0.8890565310904947,0.9975866292053887,0.0004649495148101456,201,10368,0.9839298688750338,10,0.1
paper,5,6,all,40,45,6,"dt_id_dev,hd_dev",2,0.9798975954716809,0.9401999558671261,0.8890565310904947,0.9975866292053887,0.0004649495148101456,201,10368,0.9839298688750338,10,0.1
paper,5,8,sqrt,54,59,8,"dt_id_dev,hd_dev",2,0.9927894582678722,0.9793659001224656,0.9626978267150332,0.996621322226161,0.0007055204080452459,305,3486,0.9993457065798333,12,0.12
paper,5,8,all,54,59,8,"dt_id_dev,hd_dev",2,0.9927894582678722,0.9793659001224656,0.9626978267150332,0.996621322226161,0.0007055204080452459,305,3486,0.9993457065798333,12,0.12
paper,7,2,sqrt,14,21,2,"dt_id_dev,hd_dev",2,0.8222509215266339,0.0,0.0,0.0,0.0,0,93453,0.8363733885171505,6,0.06
paper,7,2,all,14,21,2,"dt_id_dev,hd_dev",2,0.8222509215266339,0.0,0.0,0.0,0.0,0,93453,0.8363733885171505,6,0.06
paper,7,3,sqrt,21,28,3,"dt_id_dev,hd_dev",2,0.9547928895042966,0.8862219839347433,0.9904978973387693,0.8018103858980467,0.052925596511722045,22880,888,0.9522898367690078,7,0.07
paper,7,3,all,21,28,3,"dt_id_dev,hd_dev",2,0.9547928895042966,0.8862219839347433,0.9904978973387693,0.8018103858980467,0.052925596511722045,22880,888,0.9522898367690078,7,0.07
paper,7,4,sqrt,35,42,4,"dt_id_dev,hd_dev",2,0.9547928895042966,0.8862219839347433,0.9904978973387693,0.8018103858980467,0.052925596511722045,22880,888,0.9522898367690078,8,0.08
paper,7,4,all,35,42,4,"dt_id_dev,hd_dev",2,0.9547928895042966,0.8862219839347433,0.9904978973387693,0.8018103858980467,0.052925596511722045,22880,888,0.9522898367690078,8,0.08
paper,7,5,sqrt,42,49,5,"dt_id_dev,hd_dev",2,0.9777977700767273,0.9398097300641968,0.9751532856088087,0.9069385561593121,0.02163056175616752,9351,2322,0.9797226100221014,9,0.09
paper,7,5,all,42,49,5,"dt_id_dev,hd_dev",2,0.9777977700767273,0.9398097300641968,0.9751532856088087,0.9069385561593121,0.02163056175616752,9351,2322,0.9797226100221014,9,0.09
paper,7,6,sqrt,56,63,6,"dt_id_dev,hd_dev",2,0.9798975954716809,0.9401999558671261,0.8890565310904947,0.9975866292053887,0.0004649495148101456,201,10368,0.9839298688750338,10,0.1
paper,7,6,all,56,63,6,"dt_id_dev,hd_dev",2,0.9798975954716809,0.9401999558671261,0.8890565310904947,0.9975866292053887,0.0004649495148101456,201,10368,0.9839298688750338,10,0.1
paper,7,8,sqrt,75,82,8,"dt_id_dev,hd_dev",2,0.9927894582678722,0.9793659001224656,0.9626978267150332,0.996621322226161,0.0007055204080452459,305,3486,0.9993457065798333,12,0.12
paper,7,8,all,75,82,8,"dt_id_dev,hd_dev",2,0.9927894582678722,0.9793659001224656,0.9626978267150332,0.996621322226161,0.0007055204080452459,305,3486,0.9993457065798333,12,0.12
paper,9,2,sqrt,18,27,2,"dt_id_dev,hd_dev",2,0.8222509215266339,0.0,0.0,0.0,0.0,0,93453,0.8363733885171505,6,0.06
paper,9,2,all,18,27,2,"dt_id_dev,hd_dev",2,0.8222509215266339,0.0,0.0,0.0,0.0,0,93453,0.8363733885171505,6,0.06
paper,9,3,sqrt,28,37,3,"dt_id_dev,hd_dev",2,0.9547928895042966,0.8862219839347433,0.9904978973387693,0.8018103858980467,0.052925596511722045,22880,888,0.9522898367690078,7,0.07
paper,9,3,all,27,36,3,"dt_id_dev,hd_dev",2,0.9547928895042966,0.8862219839347433,0.9904978973387693,0.8018103858980467,0.052925596511722045,22880,888,0.9522898367690078,7,0.07
paper,9,4,sqrt,47,56,4,"dt_id_dev,hd_dev",2,0.9547928895042966,0.8862219839347433,0.9904978973387693,0.8018103858980467,0.052925596511722045,22880,888,0.9522898367690078,8,0.08
paper,9,4,all,45,54,4,"dt_id_dev,hd_dev",2,0.9547928895042966,0.8862219839347433,0.9904978973387693,0.8018103858980467,0.052925596511722045,22880,888,0.9522898367690078,8,0.08
paper,9,5,sqrt,57,66,5,"dt_id_dev,hd_dev",2,0.9777977700767273,0.9398097300641968,0.9751532856088087,0.9069385561593121,0.02163056175616752,9351,2322,0.9797226100221014,9,0.09
paper,9,5,all,54,63,5,"dt_id_dev,hd_dev",2,0.9777977700767273,0.9398097300641968,0.9751532856088087,0.9069385561593121,0.02163056175616752,9351,2322,0.9797226100221014,9,0.09
paper,9,6,sqrt,75,84,6,"dt_id_dev,hd_dev",2,0.9798975954716809,0.9401999558671261,0.8890565310904947,0.9975866292053887,0.0004649495148101456,201,10368,0.9839298688750338,10,0.1
paper,9,6,all,72,81,6,"dt_id_dev,hd_dev",2,0.9798975954716809,0.9401999558671261,0.8890565310904947,0.9975866292053887,0.0004649495148101456,201,10368,0.9839298688750338,10,0.1
paper,9,8,sqrt,99,108,8,"dt_id_dev,hd_dev",2,0.9927894582678722,0.9793659001224656,0.9626978267150332,0.996621322226161,0.0007055204080452459,305,3486,0.9993457065798333,12,0.12
paper,9,8,all,97,106,8,"dt_id_dev,hd_dev",2,0.9927894582678722,0.9793659001224656,0.9626978267150332,0.996621322226161,0.0007055204080452459,305,3486,0.9993457065798333,12,0.12
